Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
26668,1,0.26056397,50,3,0.538659478,8160.0,13,0,1,2,0.0
64770,0,0.063781775,46,0,0.537292541,5000.0,14,0,2,0,1.0
34191,0,0.15116976599999998,26,0,22.0,,2,0,0,0,0.0
21268,0,0.41918800100000003,44,0,234.0,,4,0,0,0,0.0
141385,0,0.0,30,0,0.774480712,336.0,9,2,0,0,0.0
119529,0,0.00022292599999999997,74,0,0.0,5395.0,5,0,0,0,0.0
10188,0,0.098606555,71,0,354.0,,10,0,0,0,0.0
130705,0,0.007303713000000001,25,0,0.635809988,820.0,6,0,0,0,0.0
14071,0,0.0,57,0,0.240447566,8400.0,5,0,1,0,0.0
141227,0,0.189976667,49,0,0.17858388600000002,14334.0,5,0,1,0,2.0
75662,0,0.0,61,0,3144.0,,12,0,2,0,0.0
15409,0,0.7855222609999999,56,1,0.30345553399999997,5700.0,8,0,2,0,0.0
7346,1,0.887470072,62,0,1100.0,,7,0,0,0,0.0
28615,0,0.0,77,0,0.0,3913.0,4,0,0,0,0.0
120421,0,0.0,66,0,0.41033822600000003,4700.0,9,0,1,1,0.0
98652,0,0.565676541,60,0,1.848334515,1410.0,14,0,2,0,0.0
95657,0,0.418199621,44,0,0.5970445129999999,5548.0,12,0,1,0,0.0
131040,0,0.14213879599999998,55,0,0.592163135,2500.0,6,0,2,0,0.0
119248,0,0.360131993,47,1,0.34576948700000004,1500.0,6,0,0,0,1.0
141407,0,0.59089062,73,0,0.24671916,8000.0,5,0,0,0,1.0
18301,1,0.761560592,65,1,0.38150697,5666.0,6,1,1,0,0.0
138583,0,0.941856094,62,0,0.711183105,8333.0,12,0,2,0,2.0
118131,0,0.131916735,56,1,0.257181375,9642.0,3,0,1,0,1.0
104394,0,0.066266066,44,0,0.33565314799999996,12500.0,13,0,2,0,1.0
97777,0,0.149750347,42,0,0.162141893,20000.0,11,1,1,0,4.0
137791,0,0.0,72,0,0.17891751399999997,4230.0,7,0,0,0,0.0
18511,0,0.177112995,45,0,0.280028531,7009.0,9,0,2,0,3.0
111466,0,0.21859695199999998,64,0,0.414579717,4032.0,7,0,2,0,0.0
90978,0,0.583144517,75,0,0.552179128,2500.0,4,0,0,0,0.0
83801,1,0.008207738000000001,41,1,0.10253906300000001,3071.0,14,0,0,0,1.0
44630,1,0.7174874990000001,37,2,0.7343084609999999,5400.0,12,0,2,0,3.0
30634,0,0.955679098,56,1,0.155869059,7300.0,8,0,0,0,0.0
39034,0,0.6474291879999999,42,0,0.37924966,12500.0,12,0,2,0,5.0
64132,0,0.9999998999999999,28,1,155.0,,4,0,0,0,0.0
17030,0,0.327437031,26,0,0.078651685,800.0,7,0,0,1,0.0
11556,0,0.000599691,39,0,1120.5,1.0,6,0,2,0,2.0
74394,0,0.022847329,45,0,2130.0,,7,0,1,0,0.0
51807,0,0.24527018899999997,46,0,0.030494918,6000.0,2,0,0,0,0.0
74983,0,0.0,34,0,296.0,,5,0,0,0,0.0
20306,0,1.119613926,32,1,0.14037965800000002,4266.0,9,0,0,0,0.0
127842,0,0.027024679,64,0,0.18496300699999998,5000.0,7,0,0,0,1.0
111435,0,0.886002886,33,0,0.6643593289999999,6500.0,7,0,2,0,1.0
120537,0,0.01139943,61,0,2617.0,,4,0,1,0,0.0
55944,0,0.590389274,63,2,0.545423203,5800.0,7,0,1,0,0.0
109105,0,0.0,57,0,0.220157493,24000.0,11,0,2,0,2.0
34598,0,0.105222675,27,0,41.0,0.0,3,0,0,0,0.0
24635,0,0.355363938,57,0,1.8063812380000002,3666.0,18,0,2,0,0.0
11155,0,0.0,27,0,3427.0,,20,0,2,0,0.0
111896,0,0.532416195,82,0,0.45274175899999997,6400.0,8,0,3,0,0.0
36784,0,0.624186296,49,4,0.41426598299999995,10135.0,13,0,1,0,4.0
34408,0,0.4545035,41,0,0.46387251700000004,4580.0,8,0,1,0,0.0
141704,0,0.854626002,61,0,0.821029828,6000.0,21,0,2,0,0.0
74361,0,0.9999998999999999,39,0,0.17681829899999998,3890.0,3,0,0,0,0.0
140914,0,0.939312438,39,0,0.5044995,9000.0,10,0,2,0,2.0
103794,0,0.0,50,0,0.059980526,5134.0,6,0,0,0,3.0
105573,0,0.0,74,0,0.095743069,6600.0,8,0,1,0,0.0
119516,1,0.067296896,66,1,0.15310586199999998,8000.0,25,0,0,1,0.0
104268,0,0.01292433,60,0,0.004714395,9120.0,11,0,0,0,1.0
98368,0,0.09175091099999999,60,0,0.20509708699999998,11535.0,10,0,2,0,0.0
114054,0,0.010196387,74,0,0.419195483,4250.0,13,0,1,0,0.0
20495,0,0.038548557000000004,54,0,0.894276431,4000.0,19,0,1,0,0.0
26392,0,0.9999998999999999,49,0,991.0,,1,0,1,0,4.0
81247,0,0.016662964,42,0,0.000666445,3000.0,1,0,0,0,0.0
68698,0,0.004274893,34,0,0.15566944300000002,1560.0,8,0,0,0,0.0
115020,0,0.835418953,52,0,0.31530705800000003,12000.0,6,0,1,0,2.0
91032,0,0.0,68,1,2750.0,,20,0,2,0,0.0
58946,0,0.10229659,55,0,0.264873513,10000.0,6,0,2,0,2.0
79446,0,0.9999998999999999,51,1,0.8622319159999999,2750.0,3,0,2,1,2.0
26845,0,0.95234536,59,0,0.550786331,8456.0,12,0,2,0,1.0
136267,0,0.015515626000000001,60,0,31.0,,8,0,1,0,2.0
87127,0,0.19974402,57,0,0.45959902799999997,6583.0,7,0,1,0,0.0
61590,0,0.686579295,35,1,0.193451893,24403.0,15,0,3,0,3.0
86764,0,0.303895022,39,0,0.322552191,3400.0,5,0,1,0,0.0
35707,0,0.078343724,38,0,0.27086525300000003,12400.0,6,0,2,0,2.0
119926,0,0.0,72,0,0.35430755700000005,3400.0,15,0,1,0,0.0
115566,0,0.048719516,83,0,0.004332611,6000.0,4,0,0,0,1.0
1656,0,0.024378631,52,0,0.150484952,10000.0,4,0,1,0,3.0
93420,0,0.9999998999999999,37,0,0.24038954399999998,1950.0,3,1,0,0,1.0
117135,0,0.068981038,54,0,905.0,,6,0,1,0,1.0
98592,0,0.9999998999999999,69,0,516.0,,1,0,0,0,0.0
66908,0,0.017255571,39,0,0.163528977,5417.0,4,0,1,0,0.0
78003,0,0.008652175,44,0,7065.5,1.0,13,0,3,0,3.0
6907,0,0.053125629,57,0,1167.5,1.0,19,0,1,0,3.0
28438,0,0.36963037,43,0,0.016393443,670.0,1,0,0,0,0.0
57184,0,0.8785399620000001,54,0,1192.0,,6,0,1,0,0.0
25165,0,0.9999998999999999,40,0,0.660304476,4400.0,7,0,2,0,2.0
115392,0,0.46717731700000004,41,0,0.35096490399999997,10000.0,11,0,2,0,3.0
80244,0,0.034490507000000004,47,1,0.568969881,3950.0,10,0,2,1,0.0
53093,0,0.036524087000000004,36,0,1.1031048620000001,5120.0,13,0,8,0,0.0
118992,0,0.01126669,63,0,0.371393866,3292.0,12,0,1,0,1.0
129270,1,0.555238695,53,2,0.363873254,9593.0,9,1,1,2,1.0
32116,0,0.014925373,64,0,0.487302539,5000.0,10,0,2,0,0.0
141703,0,0.9999998999999999,44,0,0.047860669,7291.0,3,0,0,0,1.0
57188,0,0.07395739999999999,64,0,0.048339639000000004,9515.0,3,0,1,0,0.0
52793,0,0.057909824000000006,66,0,0.43468950700000003,1400.0,6,0,0,0,0.0
124074,0,0.0,86,0,0.0,,1,0,0,0,
147898,0,0.096997744,67,0,0.20220733100000002,10147.0,6,0,1,0,0.0
111307,0,0.000619988,52,0,0.0,,2,0,0,0,0.0
47973,0,0.015088553999999999,52,0,0.002026959,9866.0,4,0,0,0,0.0
104787,0,0.33877562,63,0,0.593340666,10000.0,8,0,2,0,0.0
77081,0,0.035286938999999996,42,0,0.261142547,12900.0,13,0,4,0,2.0
36990,1,0.06942213900000001,27,2,0.30202498899999997,2320.0,8,1,0,0,2.0
8101,0,0.166519522,44,0,3.982300885,790.0,13,0,2,0,3.0
97037,0,0.11723534599999999,25,0,406.0,,1,0,0,0,
128850,0,0.640094712,61,0,0.015996445,4500.0,4,1,0,0,0.0
86752,0,0.033110545,85,0,0.007098801,8592.0,8,0,0,0,1.0
29441,0,0.63119135,50,1,0.471964965,13928.0,15,0,4,0,4.0
69154,1,0.9999998999999999,54,0,3035.0,,4,4,2,0,0.0
115677,0,0.001719042,53,0,0.312032957,10437.0,8,0,2,0,4.0
88434,0,0.36491002899999997,45,2,0.14598378,9000.0,8,0,1,0,1.0
18129,0,0.0,28,0,0.618595351,4000.0,9,0,2,0,0.0
95146,0,0.8353183359999999,43,1,0.658447184,3000.0,8,1,0,0,0.0
61659,0,0.729873859,50,1,474.0,,4,0,0,0,0.0
92643,0,0.010226029000000001,66,0,8.0,,4,0,0,0,0.0
54630,0,0.0,72,0,10.0,,2,0,0,0,0.0
50786,0,0.007840003,53,0,0.393849858,9137.0,21,0,2,0,2.0
79833,0,0.300656441,52,0,0.537017167,11183.0,20,0,3,0,2.0
113869,1,0.346181743,55,0,0.041132349,4132.0,10,1,0,0,0.0
64502,0,0.5416067179999999,42,0,0.703383729,4166.0,12,0,2,0,0.0
141352,0,0.045016941,69,0,0.672530988,2500.0,15,0,2,0,0.0
36656,0,0.215481746,47,0,1.255062804,3900.0,10,0,0,0,1.0
94243,0,0.04290374,65,0,53.0,,5,0,0,0,0.0
76910,0,0.47479616399999997,33,0,0.09825764099999999,3500.0,8,0,0,0,1.0
37460,0,0.00124321,84,0,0.000124673,8020.0,5,0,0,0,0.0
88233,0,0.7371184129999999,71,0,0.648731745,1300.0,6,0,0,0,0.0
87066,0,0.137660111,56,0,1225.0,,3,0,0,0,0.0
89984,0,0.05221053900000001,47,0,0.47906511700000004,8000.0,10,0,2,0,3.0
40859,0,0.0,66,0,0.116221621,8500.0,15,0,0,0,0.0
122897,0,0.20422263100000002,91,0,268.0,,3,0,0,0,
131096,0,0.191146567,56,0,0.507497501,3000.0,14,0,1,0,0.0
81943,0,0.368782008,42,0,0.488682392,4196.0,10,0,1,0,0.0
121187,0,0.019296776,49,0,222.0,,7,0,0,0,0.0
53790,0,0.0,42,1,0.004165972,6000.0,2,0,0,0,1.0
14844,0,0.023485042999999997,35,0,0.006664815,3600.0,2,0,0,0,2.0
137499,0,0.049672127,68,0,1084.0,,22,0,1,0,0.0
49238,0,0.006216767,37,0,0.394575678,8000.0,9,0,3,0,2.0
128326,0,0.716309671,53,0,2492.0,,6,0,1,0,0.0
35957,0,0.284121832,39,0,0.431019709,3500.0,7,0,2,0,0.0
86983,0,0.7732903729999999,36,1,4.072855464,850.0,12,0,2,0,4.0
52133,0,0.7171314740000001,40,0,0.0037496390000000004,3466.0,1,1,0,0,0.0
44711,0,0.416450734,60,0,0.070116235,2666.0,5,1,0,0,0.0
100812,0,0.32796789,52,0,0.227365769,6350.0,11,0,2,0,0.0
23955,0,0.0,58,0,0.387522496,5000.0,10,0,1,0,0.0
84182,0,0.09834597099999999,56,0,0.510753905,4416.0,10,0,1,0,0.0
36954,0,0.024332522000000002,45,0,0.00499762,4201.0,7,0,0,0,0.0
118813,0,0.612399523,46,1,0.40215360899999997,9100.0,11,0,3,1,2.0
90899,0,0.536849114,61,1,0.498435161,7348.0,17,0,1,0,1.0
16424,0,0.0,54,0,0.42582177200000004,8000.0,10,0,3,0,5.0
128257,0,0.032298385,62,0,26.0,,4,0,0,0,0.0
70062,0,0.013741495,61,0,0.27324788699999997,11000.0,15,0,2,0,0.0
85557,0,0.171961786,57,0,0.46670572200000005,5120.0,13,0,2,0,1.0
18699,0,0.0,25,0,0.0,,1,0,0,0,
39205,0,0.331078785,82,0,0.70272042,3050.0,12,0,1,0,0.0
83148,0,0.579885125,62,0,0.72872695,4500.0,7,1,2,0,0.0
63853,0,0.7177237740000001,53,2,0.508987025,8400.0,20,0,2,0,1.0
65273,0,0.280882935,74,0,0.646754739,1740.0,14,0,0,0,0.0
85076,0,0.81708836,74,0,0.6550157289999999,2860.0,9,0,1,0,1.0
31160,0,0.114452124,51,0,0.764705882,1750.0,7,0,2,0,3.0
38706,0,0.549535635,64,0,2978.0,,28,0,0,0,2.0
39791,0,0.0,34,0,0.547154134,2406.0,3,0,1,0,1.0
115933,1,0.493988561,42,2,0.698158527,1248.0,14,0,0,1,3.0
122606,0,0.11924403800000001,42,0,0.09296592,45833.0,5,0,2,0,0.0
125827,0,0.011234798999999998,94,0,0.0017141220000000002,10500.0,14,0,0,0,0.0
57327,0,0.104587062,61,0,1429.0,,4,0,1,0,
20388,0,0.456638992,44,1,0.83958021,2000.0,9,0,2,0,0.0
4228,0,0.0048457809999999995,39,0,0.8364018940000001,1900.0,5,0,2,0,2.0
69911,0,0.668489299,43,0,0.862560635,6802.0,6,0,2,0,2.0
110905,0,0.047448800000000006,58,0,0.279065652,5650.0,15,0,1,0,3.0
50055,0,0.21339914,73,1,0.39186744100000004,10500.0,23,0,3,0,0.0
45268,0,0.264436417,63,0,0.541899441,3400.0,11,0,1,0,2.0
136659,0,0.001161686,50,0,0.109041154,9500.0,8,0,1,0,2.0
54409,0,0.050797097,34,0,0.41167434700000005,7811.0,14,0,2,0,2.0
44294,0,0.000549724,61,0,0.39170328299999996,7737.0,10,0,1,0,0.0
90466,0,0.808957423,46,5,4113.0,,8,0,1,1,0.0
63831,0,0.021919415,81,0,0.004217862,5452.0,6,0,0,0,0.0
112616,0,0.124862505,61,0,0.298978232,2250.0,8,0,0,0,0.0
37716,0,0.09265800800000001,47,0,2236.0,,7,0,3,0,0.0
110477,0,0.0,50,0,0.0,,2,0,0,0,0.0
149041,0,0.017898118,45,0,0.15369898,6271.0,9,0,1,0,0.0
113100,0,0.022599096000000003,52,0,0.511035654,5300.0,12,0,2,0,1.0
147621,0,0.321276535,48,0,1.092236741,1300.0,12,0,0,0,1.0
115792,0,0.06391119099999999,54,0,0.015513126,4189.0,4,0,0,0,0.0
29183,0,0.0,24,1,0.091313042,4500.0,6,0,0,0,1.0
13279,0,0.29875409399999997,40,0,0.424886009,8333.0,9,0,1,0,1.0
134240,0,0.9999998999999999,38,0,0.0,,0,0,0,0,0.0
54223,0,0.124944605,51,0,0.354127953,11300.0,15,0,2,0,2.0
28864,0,0.16496945,29,0,0.115109969,3500.0,5,1,0,1,1.0
144085,1,0.157824342,29,0,0.353558926,1713.0,15,0,0,0,0.0
52629,0,0.028043911,62,0,312.0,,15,0,0,0,0.0
34527,0,0.009315544,83,0,0.0029400240000000003,5101.0,7,0,0,0,0.0
92449,0,0.0344048,81,0,0.014394242,2500.0,6,0,0,0,0.0
123079,0,0.9999998999999999,28,0,0.065233692,4000.0,7,0,0,0,0.0
143821,0,0.398443359,91,0,0.499527856,4235.0,12,0,2,0,0.0
9625,0,0.0,72,0,0.29566797899999997,3300.0,5,0,1,0,1.0
54381,0,0.35077468700000003,53,1,0.617691154,2000.0,7,1,0,0,2.0
14202,0,0.062513871,36,0,2068.0,0.0,7,0,2,0,7.0
63337,0,0.380436092,30,0,693.0,,12,0,1,0,
103826,1,0.801996645,40,1,0.92348285,5305.0,13,0,2,0,2.0
95668,0,0.050662337,56,0,0.5158710320000001,4000.0,12,0,1,0,0.0
100524,0,0.16671666599999999,56,0,1698.0,,6,0,1,0,0.0
96843,0,0.06932326700000001,85,0,0.020744814,4000.0,1,0,0,0,0.0
10467,0,0.148241899,60,0,0.53768279,3555.0,10,0,1,0,0.0
99268,1,0.9444222309999999,24,1,70.0,,1,0,0,0,
51602,0,0.21643856600000003,33,0,0.091956075,11200.0,8,0,0,0,1.0
36456,0,0.9999998999999999,32,0,812.0,1.0,11,2,0,3,0.0
45844,0,0.25524282600000003,52,1,0.209864833,12650.0,9,0,2,0,4.0
106274,0,0.004092833,64,0,0.30748714,5248.0,8,0,2,0,0.0
53636,0,0.0,39,0,0.529996572,2916.0,5,0,1,0,1.0
140420,0,0.111984002,74,0,0.23920015100000003,5300.0,3,0,1,0,0.0
87439,0,0.290135575,69,0,0.367784747,11000.0,13,0,1,0,2.0
124217,0,0.066623334,63,0,1019.0,,6,0,0,0,0.0
23514,0,0.9999998999999999,33,0,0.107400131,1526.0,0,2,0,0,0.0
64268,1,1.121681416,37,2,0.81669444,6600.0,7,2,2,2,1.0
129452,0,0.388624587,52,0,0.307041485,3663.0,6,0,1,0,2.0
126602,0,0.679513658,43,0,0.370297169,14166.0,14,0,2,0,2.0
88819,0,0.023040268,46,0,54.0,,12,0,0,0,0.0
89094,0,0.159113635,62,0,0.13288219,3250.0,2,0,0,0,0.0
44545,0,0.271792027,83,0,2274.0,,20,0,1,0,1.0
50906,1,0.617090001,33,0,0.8684786,3200.0,12,0,1,0,1.0
15137,0,0.002074948,80,0,0.00159936,2500.0,9,0,0,0,0.0
33917,0,0.254933951,42,0,3620.0,,9,0,6,1,0.0
131327,1,0.9999998999999999,70,2,1228.0,,6,0,0,2,0.0
116029,0,0.068429613,45,0,0.310477823,4666.0,7,0,1,0,0.0
126547,0,0.879762226,27,1,0.282620766,1800.0,5,1,0,0,0.0
129051,0,0.550526824,59,0,2777.0,,12,0,1,0,0.0
86312,0,0.0,67,1,0.400235885,19500.0,18,0,4,0,0.0
114431,0,0.030629032,59,0,0.16322105,6916.0,10,0,1,0,0.0
91175,1,1.254104211,25,0,0.080254042,1731.0,4,1,0,1,0.0
135092,0,0.259912527,67,0,1295.0,,11,0,1,0,0.0
53845,0,0.005085768,49,0,0.264933767,4000.0,6,0,1,1,1.0
66661,0,0.284613758,57,0,0.647746501,6500.0,17,0,2,0,4.0
38151,0,0.9999998999999999,48,0,0.313966029,7417.0,7,0,1,0,3.0
54545,1,0.246203038,26,1,0.120432085,4350.0,4,2,0,0,1.0
30689,0,0.029839203999999998,49,0,0.292723912,5950.0,8,0,3,0,0.0
81313,0,0.399074949,50,1,0.42885092,7666.0,12,0,2,0,2.0
80157,0,0.02624575,64,0,0.40104607299999995,13000.0,9,0,1,0,0.0
3673,0,0.9999998999999999,29,0,0.0,,0,0,0,0,
124958,0,1.0379620379999999,47,1,0.340951293,7000.0,4,0,1,0,0.0
98400,0,0.013713893999999999,40,0,764.0,,3,0,1,0,0.0
85435,0,0.9999998999999999,32,0,0.0,3200.0,0,0,0,0,0.0
99489,0,0.21596776399999998,63,1,0.452363811,12500.0,8,0,0,0,0.0
126326,1,0.28542914199999997,30,1,1625.0,,7,0,0,0,0.0
142580,0,0.12086709,32,0,0.597582038,2894.0,10,0,1,0,1.0
115760,0,0.904840148,34,0,0.138254113,4375.0,6,0,0,0,0.0
52414,0,0.9999998999999999,41,0,0.326013919,8333.0,5,0,1,0,2.0
147535,1,0.8971575490000001,46,4,0.512330593,4500.0,10,0,1,0,0.0
74729,0,0.066233995,52,0,2308.0,,7,0,1,0,0.0
80845,0,0.010979543999999999,56,0,0.0032377870000000002,10500.0,10,0,0,0,0.0
39482,0,0.12664789199999998,55,0,560.0,,4,0,1,0,0.0
10675,0,0.21530700600000002,68,1,0.113690709,23000.0,11,0,1,0,1.0
24144,0,0.0,29,0,0.352143968,4500.0,8,0,1,0,2.0
65152,0,0.015180145,55,1,0.6857232109999999,3200.0,12,0,1,0,1.0
135339,0,0.286344775,74,0,0.558459509,15916.0,33,0,2,0,0.0
108330,0,1.111788821,39,1,1213.0,,4,0,1,0,0.0
139972,0,0.9876744759999999,34,2,0.205899533,3423.0,6,0,0,0,2.0
23529,0,0.349253029,60,0,0.501678791,3573.0,4,0,1,0,0.0
64426,0,0.43298359700000005,52,0,2227.0,,4,0,1,0,1.0
44172,0,0.081727464,45,0,1291.0,0.0,5,0,1,0,3.0
109403,0,0.335369239,28,1,0.110820244,4583.0,4,0,0,0,1.0
116382,0,0.0,75,0,1410.0,,4,0,2,0,
129498,1,0.8601747820000001,50,2,0.39433062,7125.0,8,13,3,0,1.0
52350,0,0.051017779000000006,79,0,0.025394921,5000.0,13,0,0,0,0.0
97193,1,0.14296905599999998,44,0,0.292756656,8600.0,11,0,1,0,1.0
88129,0,0.039527995,75,1,0.049709551,10500.0,24,0,1,0,0.0
101762,0,0.9237947120000001,64,0,0.051645147999999995,2400.0,2,0,0,0,0.0
73700,0,0.0,60,0,2548.0,,3,0,1,0,0.0
147724,0,0.298263379,33,1,0.143104044,8678.0,10,0,1,0,0.0
102361,0,0.131776655,59,0,0.151182722,8750.0,9,0,1,0,0.0
117764,0,0.607692435,40,0,0.6911528929999999,6860.0,9,0,2,0,0.0
87859,0,0.722296057,42,1,0.338706723,10917.0,12,0,1,0,0.0
83678,0,0.06821064,57,0,0.009332445,10500.0,3,0,0,0,0.0
69990,0,0.159526649,59,0,0.226850804,4416.0,8,0,1,0,1.0
59821,0,0.0,77,0,0.0,3565.0,2,0,0,0,0.0
65091,1,0.870302137,37,1,0.5068737729999999,5600.0,5,4,1,0,4.0
48664,0,0.022935277999999996,68,0,0.06163522,5564.0,5,0,0,0,1.0
71352,0,0.0,36,0,0.36135182,5769.0,6,0,1,0,1.0
59311,0,0.041718331000000004,87,0,0.526074034,3700.0,3,0,1,0,0.0
6649,0,0.005170974,77,0,1369.0,,14,0,1,0,0.0
87103,1,0.140060234,56,2,1.099686173,5416.0,52,0,2,0,0.0
18169,1,1.45117076,42,1,2449.0,,8,4,2,3,0.0
33136,0,0.109594411,68,0,0.17140238300000002,12000.0,19,0,1,0,1.0
122222,0,0.690591408,45,2,0.324546485,10583.0,8,0,2,0,0.0
35098,0,0.9999998999999999,70,0,0.322079755,8500.0,5,0,1,0,1.0
109726,0,0.463902009,59,1,2195.0,,10,0,0,0,0.0
138321,0,0.841543897,33,0,0.43502599,2500.0,8,0,0,0,0.0
72730,0,0.096773231,69,0,99.0,,6,0,0,0,0.0
101929,0,0.728001718,47,0,0.952510793,4400.0,10,0,1,0,2.0
73826,1,0.600593641,52,0,0.6784428440000001,4443.0,4,1,1,1,2.0
130663,0,0.555885065,52,0,0.429633427,3900.0,14,0,1,0,0.0
25813,0,0.01519848,55,0,0.003610108,3600.0,3,0,0,0,0.0
39363,0,0.046196019000000005,66,0,0.203544248,18000.0,8,0,1,0,0.0
54948,1,0.9999998999999999,74,0,0.006662225,1500.0,0,3,0,0,0.0
23886,0,0.137724551,48,0,0.194384449,3240.0,2,0,1,0,2.0
85511,0,0.012613612,59,0,0.6352583589999999,6250.0,16,0,4,0,0.0
148689,0,0.024176907,56,0,0.008868948,9583.0,9,0,0,0,8.0
106611,1,0.847892221,26,3,0.191120259,3400.0,8,0,0,0,0.0
141229,0,0.364021793,39,0,0.275901854,13000.0,8,0,2,0,1.0
13822,0,0.2250107,38,0,0.384387284,14500.0,10,0,4,0,2.0
93140,0,0.478337681,59,0,0.816246103,17000.0,9,0,3,0,1.0
119803,0,0.0,49,0,0.18171021399999998,5893.0,12,0,1,0,1.0
10869,0,0.023066832000000002,49,1,0.284238587,3000.0,11,0,1,0,3.0
32422,0,0.121691501,67,0,0.37459058799999995,5800.0,12,0,1,0,0.0
102338,0,0.365124412,36,0,0.45170505299999997,5600.0,14,0,1,0,0.0
20832,0,0.307113072,30,0,0.307346327,2000.0,8,0,0,0,0.0
129773,0,0.20032017800000002,46,0,0.429335181,20200.0,7,0,5,0,2.0
26836,0,0.0,41,0,0.408621264,9000.0,5,0,1,0,3.0
136729,0,0.8925244259999999,26,0,0.105527638,2586.0,3,0,0,0,2.0
50503,1,0.9782062029999999,54,3,0.592592593,3833.0,10,3,2,1,0.0
55380,0,0.311133754,46,0,0.441948502,28000.0,20,0,6,0,2.0
115612,0,0.559305087,52,0,0.24769016600000002,7900.0,6,0,1,0,3.0
98349,0,0.033727331,58,0,0.19797916,6333.0,12,0,1,0,0.0
95921,0,0.0,34,0,0.0,,1,0,0,0,0.0
61449,0,0.295253552,75,1,0.175564887,5000.0,7,0,0,0,1.0
124969,0,0.012838802,33,0,0.0,3000.0,2,0,0,0,0.0
106730,0,0.042636637000000005,65,0,0.56686306,5600.0,9,0,5,0,0.0
28450,0,0.001277742,58,0,0.248252124,9296.0,10,0,2,0,0.0
74620,0,0.759312724,54,0,1995.0,,11,0,2,0,1.0
48545,0,0.012573906999999999,48,0,0.111088891,10000.0,14,0,2,0,0.0
89274,0,0.0,53,0,326.0,,2,0,1,0,0.0
122921,1,0.9678511000000001,62,2,1538.0,,4,1,0,0,0.0
10327,1,1.020549641,33,1,0.9400193490000001,3100.0,15,3,1,1,2.0
57374,0,0.632111929,65,3,0.382723455,5000.0,17,0,1,0,0.0
77239,0,0.017398105,82,0,0.063131313,9503.0,14,0,2,0,0.0
2577,0,0.0,85,0,0.0,,3,0,0,0,
7522,0,0.436252125,48,1,0.7581528209999999,4200.0,14,0,1,0,1.0
28871,0,0.9999998999999999,97,0,0.0,,1,0,0,0,
42427,0,0.003838943,50,1,0.229824311,7000.0,11,0,0,0,3.0
62059,0,0.00449955,27,0,0.269041992,5500.0,6,0,1,0,0.0
14156,0,0.9258642229999999,59,0,0.458705894,10400.0,12,0,1,1,1.0
120775,1,0.918630086,62,1,0.984992275,4530.0,13,1,2,0,0.0
49921,0,0.049897982,50,0,0.315041102,4500.0,12,0,1,0,3.0
51849,0,0.049205041,72,0,0.239202658,300.0,6,0,0,0,0.0
61232,0,0.24775045,28,0,0.027972028,2001.0,5,0,0,0,0.0
115139,0,0.293676581,25,0,0.049937577999999996,800.0,3,0,0,0,0.0
47727,0,0.502588469,34,0,0.248226538,17197.0,6,0,2,0,1.0
90336,0,0.283131301,48,0,0.459108178,5000.0,5,0,1,1,3.0
121561,0,0.014061516000000001,76,0,0.003428327,9333.0,3,0,0,0,0.0
52885,0,0.32866185600000003,70,0,0.212971567,5380.0,8,0,0,0,0.0
10034,0,0.5802727839999999,47,1,3.643067583,11200.0,19,0,3,0,2.0
111507,0,0.077323175,67,0,0.47361605700000003,3088.0,8,0,1,0,0.0
17279,0,0.317043831,36,1,0.169066076,2708.0,6,0,0,0,0.0
37644,0,0.493433771,54,0,0.661016949,2300.0,6,0,2,0,0.0
77578,0,0.17198808699999998,53,0,9.041241408,4800.0,18,0,3,0,0.0
86158,0,0.6766467070000001,30,0,0.12736361699999998,4600.0,3,0,0,0,1.0
90495,0,0.24242424199999998,66,0,0.599214873,13500.0,16,0,3,0,0.0
59013,0,0.06380886,74,0,46.0,,2,0,0,0,
86095,0,0.80653951,59,0,348.0,,4,0,0,0,1.0
132029,0,0.0,39,1,0.130322103,2700.0,3,0,0,1,0.0
104419,0,0.042954251,43,0,0.127097465,2800.0,8,0,1,0,3.0
122424,0,0.821842524,58,2,1501.0,,8,0,0,0,0.0
68740,0,0.583649643,63,0,4427.0,,6,0,2,0,0.0
38099,0,0.374700591,49,0,0.708029197,10000.0,20,0,5,0,1.0
125808,0,0.411768714,46,0,0.620063323,6000.0,14,0,2,0,0.0
25622,1,1.157728707,46,0,0.34138218200000003,1200.0,4,0,0,1,1.0
138702,0,0.23428280399999998,39,0,0.557615712,7280.0,12,0,3,0,0.0
61548,0,0.046465892,59,0,83.0,,11,0,0,0,0.0
79200,0,0.0,45,0,0.166162865,10916.0,6,0,1,0,3.0
35594,0,0.00563236,48,0,0.421511213,7000.0,10,0,1,0,1.0
56936,0,0.0,30,0,0.0,2000.0,3,0,0,0,0.0
31730,0,1.004312034,28,1,0.36681659200000005,2000.0,6,0,0,0,0.0
1024,0,0.9999998999999999,32,0,0.17830219600000002,3050.0,1,0,0,1,2.0
20370,0,0.014377836000000001,60,0,0.10550610000000002,6065.0,15,0,1,0,0.0
46209,0,0.9999998999999999,41,0,0.520112915,4250.0,4,0,1,0,2.0
127929,0,0.0,42,0,0.0,,4,0,0,0,0.0
