step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
50,'C1275741147','3','F','28007','M348934600','28007','es_transportation',0.97,0
29,'C744859144','2','M','28007','M1823072687','28007','es_transportation',10.76,0
59,'C1334695551','2','F','28007','M348934600','28007','es_transportation',25.26,0
89,'C1336232196','3','F','28007','M348934600','28007','es_transportation',9.4,0
54,'C1186894186','2','M','28007','M348934600','28007','es_transportation',3.92,0
138,'C1255149927','2','M','28007','M1823072687','28007','es_transportation',18.05,0
111,'C1776310825','4','M','28007','M840466850','28007','es_tech',73.66,0
112,'C1663641926','6','F','28007','M1823072687','28007','es_transportation',12.89,0
28,'C1814746822','1','M','28007','M1823072687','28007','es_transportation',30.41,0
68,'C1906711479','4','F','28007','M348934600','28007','es_transportation',45.91,0
51,'C956898918','2','F','28007','M348934600','28007','es_transportation',25.34,0
23,'C1577104524','2','M','28007','M348934600','28007','es_transportation',41.07,0
39,'C399061526','2','F','28007','M348934600','28007','es_transportation',20.09,0
171,'C1981089677','4','M','28007','M1823072687','28007','es_transportation',9.65,0
129,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',59.42,0
63,'C1812935919','5','M','28007','M1823072687','28007','es_transportation',5.7,0
102,'C999723254','2','M','28007','M1823072687','28007','es_transportation',7.65,0
51,'C1450354557','3','F','28007','M348934600','28007','es_transportation',10.97,0
73,'C53497422','3','M','28007','M1823072687','28007','es_transportation',2.48,0
53,'C1753498738','3','F','28007','M1823072687','28007','es_transportation',28.81,0
147,'C876944738','2','F','28007','M1823072687','28007','es_transportation',28.02,0
29,'C2112563194','2','F','28007','M1823072687','28007','es_transportation',41.71,0
83,'C652001804','2','M','28007','M348934600','28007','es_transportation',44.23,0
149,'C1333401746','3','F','28007','M1823072687','28007','es_transportation',21.65,0
150,'C1908894965','1','M','28007','M1823072687','28007','es_transportation',8.46,0
93,'C2143703121','5','F','28007','M1053599405','28007','es_health',65.75,0
107,'C2049000934','5','M','28007','M1823072687','28007','es_transportation',60.17,0
156,'C901400531','2','F','28007','M1823072687','28007','es_transportation',52.7,0
131,'C813786166','4','F','28007','M348934600','28007','es_transportation',16.48,0
177,'C991774315','3','F','28007','M1823072687','28007','es_transportation',18.96,0
166,'C1020192133','3','M','28007','M1823072687','28007','es_transportation',21.95,0
45,'C1348957967','2','M','28007','M1823072687','28007','es_transportation',11.54,0
73,'C1269288419','3','M','28007','M348934600','28007','es_transportation',45.88,0
138,'C381250974','2','F','28007','M1823072687','28007','es_transportation',53.11,0
128,'C1017941602','5','M','28007','M1946091778','28007','es_wellnessandbeauty',62.29,0
159,'C758426828','2','M','28007','M1823072687','28007','es_transportation',60.99,0
143,'C24691837','2','F','28007','M1823072687','28007','es_transportation',3.41,0
169,'C1645276019','2','M','28007','M1823072687','28007','es_transportation',33.0,0
37,'C1187702596','3','M','28007','M1823072687','28007','es_transportation',14.94,0
117,'C1093842718','2','M','28007','M348934600','28007','es_transportation',50.19,0
142,'C762614808','1','M','28007','M348934600','28007','es_transportation',7.4,0
174,'C626467543','4','F','28007','M1823072687','28007','es_transportation',0.46,0
161,'C1513653440','4','M','28007','M1823072687','28007','es_transportation',15.61,0
90,'C1087943403','3','M','28007','M1053599405','28007','es_health',105.42,0
20,'C1926972512','3','F','28007','M151143676','28007','es_barsandrestaurants',73.6,0
99,'C1866572071','3','F','28007','M151143676','28007','es_barsandrestaurants',111.96,0
152,'C2042324703','2','M','28007','M1823072687','28007','es_transportation',17.96,0
85,'C1316936887','4','M','28007','M348934600','28007','es_transportation',12.5,0
73,'C1390331883','2','F','28007','M1823072687','28007','es_transportation',7.58,0
135,'C47376492','3','M','28007','M1823072687','28007','es_transportation',21.59,0
108,'C1129265408','3','F','28007','M1823072687','28007','es_transportation',14.47,0
62,'C436675850','4','M','28007','M1823072687','28007','es_transportation',7.33,0
101,'C1780201239','1','M','28007','M348934600','28007','es_transportation',42.62,0
48,'C908342050','2','F','28007','M1823072687','28007','es_transportation',24.78,0
62,'C801797246','2','F','28007','M348934600','28007','es_transportation',4.98,0
98,'C1415998962','2','F','28007','M1946091778','28007','es_wellnessandbeauty',38.72,0
137,'C1602614455','5','M','28007','M348934600','28007','es_transportation',29.07,0
46,'C588841669','2','F','28007','M348934600','28007','es_transportation',11.35,0
6,'C2096265838','3','M','28007','M348934600','28007','es_transportation',10.78,0
61,'C1584479959','2','M','28007','M1823072687','28007','es_transportation',70.04,0
40,'C1620127338','2','M','28007','M348934600','28007','es_transportation',45.9,0
110,'C38251321','4','F','28007','M348934600','28007','es_transportation',35.4,0
112,'C393216567','5','F','28007','M1823072687','28007','es_transportation',70.62,0
76,'C1364381627','3','M','28007','M1823072687','28007','es_transportation',29.12,0
116,'C233539413','2','F','28007','M348934600','28007','es_transportation',26.31,0
139,'C815186263','2','M','28007','M85975013','28007','es_food',43.38,0
179,'C510046708','6','F','28007','M1823072687','28007','es_transportation',22.98,0
40,'C841616397','2','M','28007','M1823072687','28007','es_transportation',26.56,0
64,'C1959541246','3','F','28007','M1946091778','28007','es_wellnessandbeauty',14.1,0
88,'C1297358265','3','M','28007','M348934600','28007','es_transportation',43.72,0
78,'C1784864427','5','M','28007','M1823072687','28007','es_transportation',50.66,0
46,'C566598245','4','M','28007','M1823072687','28007','es_transportation',3.21,0
133,'C595076943','1','F','28007','M1823072687','28007','es_transportation',24.05,0
16,'C2034859281','2','F','28007','M348934600','28007','es_transportation',55.04,0
29,'C1242770016','4','M','28007','M348934600','28007','es_transportation',28.23,0
79,'C2103685620','3','F','28007','M1600850729','28007','es_fashion',9.12,0
134,'C1929968596','2','F','28007','M85975013','28007','es_food',19.36,0
141,'C830078297','5','F','28007','M1823072687','28007','es_transportation',17.15,0
162,'C1354206365','2','M','28007','M1823072687','28007','es_transportation',21.26,0
3,'C1387070447','2','M','28007','M348934600','28007','es_transportation',39.77,0
143,'C833126375','4','M','28007','M85975013','28007','es_food',80.3,0
93,'C1953142190','2','M','28007','M1053599405','28007','es_health',50.42,0
126,'C289617636','2','M','28007','M348934600','28007','es_transportation',33.75,0
72,'C1954474578','2','M','28007','M1823072687','28007','es_transportation',17.84,0
34,'C2096265838','3','M','28007','M1823072687','28007','es_transportation',19.9,0
156,'C1679796651','4','M','28007','M1823072687','28007','es_transportation',58.03,0
11,'C1646349423','2','M','28007','M348934600','28007','es_transportation',21.63,0
2,'C91915601','4','M','28007','M209847108','28007','es_wellnessandbeauty',21.92,0
28,'C1489836575','2','F','28007','M1823072687','28007','es_transportation',50.03,0
111,'C297432139','2','F','28007','M348934600','28007','es_transportation',31.24,0
121,'C574289698','3','M','28007','M1823072687','28007','es_transportation',37.18,0
89,'C416536713','2','F','28007','M1823072687','28007','es_transportation',25.18,0
15,'C1708403061','1','F','28007','M151143676','28007','es_barsandrestaurants',37.43,0
87,'C417225282','2','F','28007','M677738360','28007','es_contents',10.6,0
134,'C1143300850','1','F','28007','M348934600','28007','es_transportation',10.75,0
128,'C1434853621','1','F','28007','M348934600','28007','es_transportation',26.8,0
107,'C53497422','3','M','28007','M1823072687','28007','es_transportation',26.99,0
100,'C39858251','5','F','28007','M348934600','28007','es_transportation',14.2,0
178,'C1512732275','3','F','28007','M1400236507','28007','es_home',34.29,0
129,'C199664659','2','M','28007','M348934600','28007','es_transportation',19.54,0
36,'C1030484150','2','F','28007','M348934600','28007','es_transportation',17.8,0
88,'C1900716037','4','M','28007','M348934600','28007','es_transportation',26.4,0
171,'C1341159565','2','F','28007','M348934600','28007','es_transportation',55.7,0
174,'C21207783','3','F','28007','M1823072687','28007','es_transportation',25.28,0
73,'C1953872129','2','M','28007','M1823072687','28007','es_transportation',37.45,0
21,'C1083375349','3','F','28007','M1823072687','28007','es_transportation',0.29,0
125,'C1769359992','3','F','28007','M209847108','28007','es_wellnessandbeauty',57.03,0
1,'C269960003','1','M','28007','M348934600','28007','es_transportation',27.2,0
111,'C2037338028','2','M','28007','M348934600','28007','es_transportation',0.59,0
36,'C1855338494','4','M','28007','M348934600','28007','es_transportation',37.34,0
60,'C427983732','4','F','28007','M1823072687','28007','es_transportation',38.66,0
26,'C2030210340','2','M','28007','M1823072687','28007','es_transportation',32.91,0
0,'C1650590141','3','F','28007','M348934600','28007','es_transportation',15.49,0
4,'C43587827','1','M','28007','M348934600','28007','es_transportation',39.87,0
70,'C58432631','2','F','28007','M85975013','28007','es_food',29.81,0
55,'C1452354279','3','M','28007','M1823072687','28007','es_transportation',40.09,0
117,'C1735092211','3','F','28007','M85975013','28007','es_food',7.53,0
137,'C623601481','3','M','28007','M85975013','28007','es_food',14.48,0
6,'C2044070952','2','F','28007','M1823072687','28007','es_transportation',63.22,0
57,'C828968085','1','F','28007','M923029380','28007','es_home',206.27,0
48,'C354098761','2','F','28007','M85975013','28007','es_food',40.39,0
92,'C1114685649','3','M','28007','M348934600','28007','es_transportation',44.95,0
155,'C1908894965','1','M','28007','M1823072687','28007','es_transportation',19.22,0
16,'C2137070408','5','M','28007','M85975013','28007','es_food',1.3,0
8,'C28023491','4','F','28007','M348934600','28007','es_transportation',45.82,0
58,'C1334695551','2','F','28007','M348934600','28007','es_transportation',17.03,0
158,'C1988407051','5','M','28007','M1823072687','28007','es_transportation',13.27,0
118,'C1999699557','3','F','28007','M1823072687','28007','es_transportation',23.4,0
25,'C1780201239','1','M','28007','M1823072687','28007','es_transportation',17.46,0
166,'C76969430','2','M','28007','M349281107','28007','es_fashion',11.39,0
44,'C34676686','2','M','28007','M1823072687','28007','es_transportation',19.77,0
6,'C2029028090','4','M','28007','M348934600','28007','es_transportation',20.7,0
105,'C140648396','3','F','28007','M1600850729','28007','es_fashion',160.77,0
54,'C965801920','3','F','28007','M348934600','28007','es_transportation',28.64,0
101,'C226946948','3','M','28007','M348934600','28007','es_transportation',7.03,0
30,'C1043282651','2','F','28007','M348934600','28007','es_transportation',23.69,0
165,'C635222317','3','F','28007','M1823072687','28007','es_transportation',32.36,0
137,'C1297329735','2','F','28007','M348934600','28007','es_transportation',51.92,0
133,'C360019679','3','F','28007','M1823072687','28007','es_transportation',53.87,0
86,'C919751066','2','F','28007','M85975013','28007','es_food',6.65,0
130,'C1939799337','4','F','28007','M1823072687','28007','es_transportation',46.05,0
113,'C679458582','4','F','28007','M348934600','28007','es_transportation',38.86,0
11,'C1499019507','2','M','28007','M348934600','28007','es_transportation',1.93,0
22,'C957771834','4','M','28007','M1946091778','28007','es_wellnessandbeauty',90.37,0
145,'C388262831','2','F','28007','M1823072687','28007','es_transportation',6.45,0
154,'C450949430','5','F','28007','M1823072687','28007','es_transportation',1.93,0
66,'C1630697663','4','F','28007','M1823072687','28007','es_transportation',2.03,0
156,'C1897708405','4','M','28007','M348934600','28007','es_transportation',50.62,0
133,'C1607644979','2','F','28007','M348934600','28007','es_transportation',27.23,0
66,'C1580712621','4','M','28007','M1823072687','28007','es_transportation',31.12,0
162,'C1095821033','4','F','28007','M1823072687','28007','es_transportation',22.7,0
73,'C407219337','3','M','28007','M1823072687','28007','es_transportation',39.72,0
49,'C1899061870','3','F','28007','M348934600','28007','es_transportation',53.8,0
80,'C671524709','5','F','28007','M1823072687','28007','es_transportation',34.92,0
40,'C764092576','4','F','28007','M1823072687','28007','es_transportation',40.83,0
179,'C893276958','2','M','28007','M1823072687','28007','es_transportation',42.1,0
38,'C1189224644','2','M','28007','M85975013','28007','es_food',55.17,0
46,'C1597977404','2','F','28007','M348934600','28007','es_transportation',15.69,0
166,'C1814746822','1','M','28007','M1823072687','28007','es_transportation',7.8,0
157,'C1095241409','1','M','28007','M348934600','28007','es_transportation',26.6,0
76,'C90085212','1','M','28007','M85975013','28007','es_food',52.27,0
98,'C990997956','2','F','28007','M348934600','28007','es_transportation',7.26,0
170,'C1744858817','6','M','28007','M348934600','28007','es_transportation',21.53,0
172,'C1731163929','2','F','28007','M1823072687','28007','es_transportation',15.24,0
116,'C815186263','2','M','28007','M348934600','28007','es_transportation',81.58,0
29,'C1574217480','1','F','28007','M1946091778','28007','es_wellnessandbeauty',100.45,0
62,'C1827713539','4','M','28007','M1823072687','28007','es_transportation',46.79,0
32,'C901400531','2','F','28007','M85975013','28007','es_food',14.58,0
41,'C180936571','2','M','28007','M1842530320','28007','es_tech',151.28,0
