SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.048870542,64,0,"(0.00134, 0.00214]",300.0,1,0,0,0,0.0
0,0.008463523,97,0,"(0.04, 12.67]",,4,0,0,0,
0,0.07286902099999999,67,0,"(0.00367, 0.00468]",6890.0,12,0,2,0,1.0
0,0.205930834,49,0,"(0.00134, 0.00214]",17000.0,21,0,2,0,1.0
0,0.048499067,33,0,"(12.67, 3296.64]",0.0,6,0,0,0,2.0
0,0.100126743,52,7,"(12.67, 3296.64]",,20,1,1,1,3.0
0,0.0,25,0,"(0.00649, 0.04]",740.0,4,0,0,0,0.0
0,0.012689563,83,1,"(-0.001, 0.000309]",4583.0,23,0,0,0,0.0
0,0.032798688,78,0,"(-0.001, 0.000309]",1666.0,6,0,0,0,0.0
0,0.101054402,46,0,"(0.00287, 0.00367]",9800.0,14,0,1,0,0.0
0,0.6952609479999999,30,0,"(0.00134, 0.00214]",550.0,2,0,0,0,0.0
0,0.751495237,51,0,"(0.00649, 0.04]",2480.0,7,0,1,0,1.0
0,0.054713458,63,0,"(12.67, 3296.64]",,8,0,2,0,0.0
0,0.34701781600000003,33,0,"(0.00367, 0.00468]",3700.0,9,0,1,0,0.0
0,0.0,83,0,"(-0.001, 0.000309]",8333.0,6,0,0,0,0.0
0,0.00519896,37,0,"(-0.001, 0.000309]",,1,0,0,0,0.0
0,0.115427349,89,0,"(0.00134, 0.00214]",6400.0,8,0,1,0,0.0
0,0.139501826,49,0,"(0.00468, 0.00649]",9500.0,11,0,3,0,2.0
0,0.219274448,59,0,"(0.00214, 0.00287]",9655.0,15,0,1,0,1.0
0,0.70212023,55,1,"(0.00287, 0.00367]",8633.0,21,0,1,0,1.0
0,0.021679497,70,0,"(0.00134, 0.00214]",8855.0,8,0,2,0,0.0
0,0.005760386,43,0,"(0.00214, 0.00287]",6500.0,16,0,1,0,0.0
0,0.33006699300000003,40,0,"(0.00468, 0.00649]",1000.0,3,0,0,0,5.0
0,0.9999999,32,0,"(0.000309, 0.00134]",3466.0,3,0,0,0,0.0
0,0.411469367,61,0,"(12.67, 3296.64]",,12,0,2,0,0.0
0,0.002265063,48,0,"(-0.001, 0.000309]",8000.0,9,0,0,0,2.0
0,0.001877165,64,0,"(0.00134, 0.00214]",4200.0,15,0,1,0,0.0
0,0.010166536,63,0,"(0.00134, 0.00214]",3333.0,9,0,0,0,0.0
0,0.029792206,64,0,"(0.00367, 0.00468]",6072.0,10,1,2,0,0.0
0,0.244062937,48,2,"(0.00468, 0.00649]",5100.0,20,0,1,0,0.0
0,0.426480619,57,0,"(0.000309, 0.00134]",12000.0,13,0,1,0,1.0
0,0.302567796,43,0,"(0.00649, 0.04]",2800.0,10,0,2,0,2.0
0,0.029499017,59,0,"(-0.001, 0.000309]",8100.0,4,0,0,0,0.0
0,0.370465395,42,0,"(0.00367, 0.00468]",3680.0,16,0,1,0,3.0
0,0.032245524,49,0,"(12.67, 3296.64]",,7,0,1,0,0.0
0,0.5366064079999999,62,0,"(0.00367, 0.00468]",4400.0,7,0,1,0,0.0
0,0.372132955,46,0,"(0.00134, 0.00214]",7083.0,12,0,0,0,0.0
0,0.06316171599999999,50,0,"(0.00649, 0.04]",8225.0,14,0,3,0,0.0
0,0.0,55,0,"(0.04, 12.67]",,9,0,0,0,2.0
0,0.097610119,26,0,"(0.00214, 0.00287]",3750.0,7,0,0,0,0.0
0,0.136439031,57,0,"(0.00468, 0.00649]",8240.0,12,0,2,0,2.0
0,0.041089041,39,0,"(0.000309, 0.00134]",9000.0,7,0,0,0,0.0
0,0.060770623,44,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.013422562,79,0,"(0.00214, 0.00287]",3796.0,12,0,1,0,0.0
0,0.364635365,34,0,"(0.000309, 0.00134]",1200.0,4,0,0,0,1.0
0,0.274126004,46,0,"(0.00367, 0.00468]",7917.0,10,0,2,0,1.0
0,0.006010319,80,2,"(0.00649, 0.04]",,6,0,0,0,0.0
0,0.0,46,0,"(-0.001, 0.000309]",6000.0,8,0,0,0,0.0
0,0.239962981,39,0,"(0.00214, 0.00287]",3500.0,14,0,0,0,0.0
0,0.093095969,47,0,"(0.00214, 0.00287]",12120.0,7,0,1,0,3.0
0,0.010889677,70,1,"(0.04, 12.67]",,12,0,1,0,0.0
0,0.9999999,55,0,"(0.00134, 0.00214]",5323.0,1,1,0,1,2.0
0,0.015160985,62,0,"(0.04, 12.67]",,6,0,0,0,
0,0.9999999,36,0,"(0.00649, 0.04]",2000.0,4,0,1,0,0.0
0,0.075129182,62,1,"(0.00214, 0.00287]",15416.0,23,0,1,0,1.0
0,0.882087663,39,0,"(0.00214, 0.00287]",6600.0,8,0,0,0,0.0
1,0.802028282,45,1,"(0.00287, 0.00367]",5395.0,4,1,1,3,3.0
0,0.158062366,28,0,"(0.000309, 0.00134]",960.0,5,0,0,0,0.0
0,0.069150437,49,0,"(-0.001, 0.000309]",6000.0,3,0,0,0,2.0
0,0.116917033,46,0,"(0.000309, 0.00134]",17416.0,5,0,1,0,4.0
0,0.062211442,57,0,"(0.04, 12.67]",,11,0,0,0,0.0
0,0.15733899,47,0,"(0.000309, 0.00134]",7450.0,5,0,0,0,2.0
0,0.037422908,65,0,"(0.04, 12.67]",,12,0,0,0,0.0
1,1.219939743,53,2,"(0.00134, 0.00214]",4600.0,8,0,1,4,0.0
0,0.010332644,54,0,"(12.67, 3296.64]",,7,0,1,0,0.0
0,0.129004329,53,0,"(0.000309, 0.00134]",15000.0,6,0,0,0,5.0
0,0.08557620199999999,68,0,"(0.00468, 0.00649]",5919.0,11,0,2,0,0.0
0,0.35179888600000003,50,0,"(0.00134, 0.00214]",9000.0,8,0,0,1,1.0
0,0.097072573,68,0,"(0.04, 12.67]",,4,0,1,0,0.0
0,0.9999999,53,0,"(-0.001, 0.000309]",5122.0,0,0,0,0,0.0
0,0.303686245,66,0,"(12.67, 3296.64]",0.0,10,0,1,0,0.0
0,0.261925164,33,0,"(0.00468, 0.00649]",2603.0,9,0,1,1,1.0
0,0.0,26,0,"(0.000309, 0.00134]",3500.0,13,0,0,0,0.0
0,0.000333311,48,0,"(0.000309, 0.00134]",8000.0,6,0,0,0,0.0
0,0.871770293,56,0,"(12.67, 3296.64]",,12,0,2,0,1.0
1,0.681821212,45,0,"(0.00367, 0.00468]",4500.0,5,0,1,0,0.0
0,0.75784843,33,0,"(0.000309, 0.00134]",2939.0,3,1,0,0,0.0
0,0.094903035,46,0,"(0.00287, 0.00367]",5830.0,14,0,2,0,2.0
0,0.906950419,48,2,"(0.00287, 0.00367]",4400.0,7,0,0,0,0.0
0,0.180319766,59,0,"(0.00468, 0.00649]",5427.0,12,0,1,0,0.0
0,0.0,40,0,"(0.00134, 0.00214]",8000.0,3,0,0,0,0.0
0,0.9999999,33,0,"(0.00134, 0.00214]",2000.0,2,0,0,0,1.0
0,0.8329104909999999,54,0,"(0.00367, 0.00468]",14000.0,10,0,2,0,3.0
0,0.096890583,61,0,"(0.00649, 0.04]",3500.0,19,0,2,0,0.0
0,0.07219992,52,0,"(0.00134, 0.00214]",10500.0,16,0,2,0,0.0
0,0.034146015,32,0,"(0.000309, 0.00134]",4300.0,5,0,0,1,0.0
0,0.858021843,29,1,"(12.67, 3296.64]",,8,0,1,0,2.0
0,0.07543749200000001,62,0,"(0.00367, 0.00468]",3500.0,8,0,1,0,0.0
0,0.382755329,67,0,"(0.00468, 0.00649]",10870.0,10,0,2,0,0.0
0,0.07094094299999999,56,0,"(-0.001, 0.000309]",5001.0,6,0,0,0,0.0
0,0.759966805,52,0,"(0.00468, 0.00649]",4500.0,10,0,1,0,1.0
0,0.359598301,42,0,"(0.00468, 0.00649]",3833.0,10,0,1,0,0.0
1,1.180327869,49,1,"(0.00468, 0.00649]",7500.0,9,0,2,0,0.0
0,0.00813342,66,0,"(0.00214, 0.00287]",8000.0,17,0,1,0,0.0
0,0.219630062,36,0,"(-0.001, 0.000309]",1500.0,2,0,0,0,0.0
0,0.820882731,44,0,"(-0.001, 0.000309]",7183.0,1,0,0,0,0.0
0,0.000471041,66,0,"(0.00287, 0.00367]",7000.0,12,0,1,0,1.0
0,0.9999999,79,0,"(-0.001, 0.000309]",2500.0,3,0,0,0,0.0
0,0.49610259,39,0,"(0.00649, 0.04]",4416.0,21,0,4,0,2.0
0,0.121200758,44,0,"(0.00134, 0.00214]",18500.0,9,0,2,0,0.0
0,0.006325111,56,0,"(0.000309, 0.00134]",6775.0,6,0,0,0,0.0
0,0.9999999,51,0,"(0.04, 12.67]",,0,1,0,0,0.0
0,0.004151215,48,1,"(0.00649, 0.04]",400.0,8,0,0,0,3.0
0,0.021142102000000003,93,0,"(0.00367, 0.00468]",4666.0,8,0,2,0,0.0
1,0.302935665,24,1,"(12.67, 3296.64]",,5,0,1,1,0.0
0,0.033391335,57,0,"(0.00287, 0.00367]",6083.0,6,0,2,0,0.0
0,0.001395284,32,0,"(12.67, 3296.64]",,3,0,1,0,
0,0.043623182,66,0,"(0.00287, 0.00367]",6589.0,8,0,0,0,1.0
0,0.003299835,45,0,"(0.00287, 0.00367]",11000.0,9,0,2,0,2.0
0,0.8737740420000001,47,0,"(0.04, 12.67]",,6,0,0,0,0.0
0,0.470607209,36,0,"(0.00649, 0.04]",10547.0,7,0,3,0,2.0
0,0.171082667,63,0,"(0.00468, 0.00649]",13700.0,12,0,2,0,1.0
0,0.284450338,82,0,"(0.00134, 0.00214]",7587.0,8,0,1,0,0.0
0,0.046691592,32,0,"(12.67, 3296.64]",,8,0,1,0,0.0
0,0.012523213,30,0,"(12.67, 3296.64]",,9,0,2,0,0.0
0,0.70335311,54,0,"(0.00649, 0.04]",2300.0,12,0,2,0,1.0
0,0.202404033,65,0,"(0.00468, 0.00649]",2833.0,8,0,2,0,0.0
0,0.389059664,59,0,"(0.00468, 0.00649]",6100.0,12,0,1,0,1.0
0,0.069388979,56,0,"(0.00134, 0.00214]",4530.0,10,0,1,0,0.0
0,0.006651008000000001,74,0,"(-0.001, 0.000309]",7978.0,6,0,0,0,0.0
0,0.824716342,40,0,"(0.00649, 0.04]",5680.0,17,0,2,0,2.0
0,0.045104627,67,0,"(12.67, 3296.64]",,7,0,2,0,0.0
0,0.102022449,73,0,"(0.00214, 0.00287]",13172.0,7,0,2,0,0.0
0,0.103454953,66,0,"(0.04, 12.67]",,9,0,0,0,0.0
0,0.7692307690000001,48,2,"(0.00287, 0.00367]",6692.0,6,1,2,1,2.0
0,0.297190483,53,0,"(0.00287, 0.00367]",10400.0,9,0,1,0,1.0
0,0.931825674,60,0,"(12.67, 3296.64]",,6,0,2,0,0.0
0,0.0,39,0,"(0.00649, 0.04]",13800.0,12,0,6,0,5.0
0,0.954091816,28,1,"(0.00468, 0.00649]",2478.0,3,0,1,0,0.0
0,0.0,63,0,"(0.00287, 0.00367]",2800.0,7,0,1,0,0.0
0,0.06028112400000001,35,0,"(0.00134, 0.00214]",10500.0,6,0,1,0,3.0
0,0.105172311,30,0,"(12.67, 3296.64]",,3,0,1,0,0.0
0,0.004092833,64,0,"(0.00287, 0.00367]",5248.0,8,0,2,0,0.0
0,0.028644237000000006,56,0,"(0.00214, 0.00287]",2553.0,9,0,0,0,1.0
0,0.762168627,39,1,"(0.00649, 0.04]",3913.0,8,0,2,0,2.0
0,0.20530962,47,1,"(0.00134, 0.00214]",6500.0,6,0,0,0,2.0
0,0.381701017,57,0,"(0.00468, 0.00649]",9455.0,12,0,1,0,0.0
0,0.8334629490000001,48,0,"(0.00468, 0.00649]",4022.0,7,0,2,0,2.0
0,0.213572854,51,0,"(0.000309, 0.00134]",5083.0,2,1,0,0,2.0
0,0.629903092,32,0,"(0.00649, 0.04]",1500.0,6,0,1,0,0.0
0,638.0,35,0,"(0.00649, 0.04]",3500.0,9,0,2,0,2.0
0,135.0,67,1,"(12.67, 3296.64]",,8,0,1,0,1.0
0,0.015197728999999997,65,0,"(0.00134, 0.00214]",12000.0,8,0,1,0,0.0
0,0.0,48,1,"(0.00468, 0.00649]",11043.0,7,0,3,0,3.0
0,0.246525376,37,0,"(0.00468, 0.00649]",2100.0,11,0,0,0,2.0
1,0.980850703,43,1,"(0.00134, 0.00214]",5600.0,6,0,1,0,0.0
0,0.016456887,36,0,"(0.00367, 0.00468]",9166.0,18,0,1,0,0.0
1,0.7034092279999999,38,0,"(0.000309, 0.00134]",7016.0,5,0,0,0,2.0
0,0.012703307,58,0,"(0.00367, 0.00468]",4000.0,8,0,1,0,0.0
0,0.011369641000000002,33,0,"(0.00287, 0.00367]",7200.0,15,0,2,0,0.0
0,0.0,74,0,"(0.04, 12.67]",,5,0,1,0,0.0
1,0.107817187,40,4,"(0.00367, 0.00468]",9000.0,4,0,1,1,1.0
0,0.54910696,33,0,"(0.00649, 0.04]",4927.0,11,0,1,0,1.0
0,0.025450801,74,0,"(0.00287, 0.00367]",7466.0,14,0,1,0,2.0
0,0.877415057,24,5,"(0.000309, 0.00134]",4230.0,6,2,0,1,0.0
0,0.142048584,49,0,"(0.00367, 0.00468]",4333.0,13,0,1,0,1.0
0,0.0918056,43,0,"(0.00367, 0.00468]",9166.0,20,0,1,0,2.0
0,0.9999999,48,1,"(0.04, 12.67]",,1,0,0,0,0.0
1,0.9999999,32,0,"(-0.001, 0.000309]",3416.0,1,0,0,0,3.0
0,0.9999999,31,0,"(0.00214, 0.00287]",6500.0,3,0,2,0,0.0
0,0.339137226,56,0,"(0.00649, 0.04]",4166.0,20,0,4,0,0.0
0,0.004164608,52,0,"(0.04, 12.67]",,7,0,0,0,0.0
0,0.142444176,60,0,"(0.00134, 0.00214]",13000.0,10,0,3,0,1.0
0,0.037226764,57,0,"(12.67, 3296.64]",,4,0,1,0,0.0
0,0.022358923,42,0,"(0.000309, 0.00134]",6000.0,7,0,1,0,0.0
0,0.0,40,0,"(0.000309, 0.00134]",5000.0,9,0,0,0,1.0
0,0.565443456,58,0,"(0.04, 12.67]",,5,0,0,0,1.0
0,0.096215478,50,0,"(12.67, 3296.64]",,7,0,2,0,0.0
0,0.992308876,47,0,"(0.00287, 0.00367]",3300.0,5,0,1,0,1.0
0,0.095416277,46,0,"(0.00214, 0.00287]",4700.0,5,0,1,0,0.0
0,0.21169699,30,0,"(0.00468, 0.00649]",6500.0,8,0,1,1,2.0
0,0.6099454470000001,27,0,"(0.000309, 0.00134]",3975.0,7,0,0,0,0.0
0,0.154917751,28,0,"(0.00214, 0.00287]",2500.0,5,0,0,0,2.0
0,0.9999999,33,0,"(0.000309, 0.00134]",4338.0,0,0,0,0,1.0
0,0.212639368,60,0,"(0.00287, 0.00367]",9980.0,7,0,2,0,0.0
0,0.9999999,64,0,"(0.000309, 0.00134]",10666.0,1,0,1,0,1.0
0,0.076877116,33,0,"(0.04, 12.67]",,6,0,0,0,0.0
0,0.548787661,42,0,"(0.00287, 0.00367]",5200.0,7,0,1,0,2.0
0,0.01412982,54,0,"(0.00287, 0.00367]",3520.0,5,0,1,0,0.0
0,0.0,44,0,"(-0.001, 0.000309]",5800.0,2,0,0,0,1.0
0,0.0,56,0,"(0.000309, 0.00134]",9658.0,5,0,0,0,2.0
0,0.081188763,64,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.208550675,44,0,"(0.000309, 0.00134]",4909.0,18,0,0,0,0.0
0,0.004646755,59,0,"(0.04, 12.67]",,22,0,0,0,2.0
0,0.036117261,55,0,"(0.00367, 0.00468]",10000.0,13,0,2,0,1.0
0,0.8596261829999999,45,0,"(0.00214, 0.00287]",6166.0,10,0,0,0,1.0
0,0.034881669,66,0,"(0.00367, 0.00468]",3500.0,6,0,1,0,0.0
0,0.594920946,40,0,"(0.00134, 0.00214]",4371.0,4,0,0,0,3.0
0,0.142885711,72,0,"(0.00468, 0.00649]",3500.0,6,0,2,0,0.0
0,0.957069997,61,0,"(0.00649, 0.04]",3100.0,7,0,2,0,0.0
0,0.9999999,47,3,"(0.00214, 0.00287]",2026.0,3,0,0,1,0.0
0,0.30786921300000003,53,1,"(0.00367, 0.00468]",11000.0,6,0,3,0,1.0
0,0.287113589,59,1,"(0.00468, 0.00649]",12000.0,8,0,2,0,3.0
0,0.031958104,49,0,"(0.00287, 0.00367]",7893.0,7,0,2,0,1.0
0,0.046047698,69,0,"(12.67, 3296.64]",,3,0,2,0,0.0
0,0.932510545,38,0,"(0.00287, 0.00367]",8166.0,8,0,1,0,1.0
0,0.316497885,37,3,"(0.000309, 0.00134]",5726.0,5,0,0,0,2.0
0,0.9999999,46,0,"(0.00367, 0.00468]",11538.0,5,0,1,0,2.0
0,0.354830646,40,2,"(0.000309, 0.00134]",5250.0,3,0,0,0,2.0
0,0.018374488,49,0,"(0.00367, 0.00468]",10891.0,16,0,2,0,3.0
0,0.001673285,60,0,"(-0.001, 0.000309]",9166.0,6,0,1,0,0.0
0,0.049083746,43,0,"(0.00134, 0.00214]",4900.0,14,0,1,0,1.0
0,0.286930702,44,0,"(0.00649, 0.04]",1950.0,13,0,0,0,1.0
0,0.01988436,43,0,"(0.00649, 0.04]",6080.0,13,0,2,0,3.0
0,0.369226187,42,0,"(0.04, 12.67]",0.0,17,0,0,0,3.0
0,0.769972001,53,1,"(0.00468, 0.00649]",9500.0,13,0,2,0,2.0
0,0.303297053,62,1,"(0.00468, 0.00649]",4723.0,25,0,1,0,0.0
0,0.456912253,59,0,"(0.00134, 0.00214]",5416.0,14,0,1,0,1.0
0,0.032165067,34,0,"(-0.001, 0.000309]",1400.0,11,0,0,0,0.0
0,0.004872747,65,0,"(0.000309, 0.00134]",9100.0,16,0,2,0,0.0
0,0.03778922,41,0,"(0.00287, 0.00367]",8500.0,7,0,3,0,5.0
0,0.01179941,61,0,"(0.00367, 0.00468]",4000.0,12,0,1,0,0.0
0,0.9999999,35,0,"(0.000309, 0.00134]",8500.0,4,0,0,0,0.0
0,0.398705935,44,0,"(0.00214, 0.00287]",6000.0,8,0,1,0,1.0
1,1.164261931,56,1,"(0.00134, 0.00214]",3797.0,6,3,0,2,1.0
0,0.927556569,26,0,"(0.00134, 0.00214]",4304.0,5,0,0,0,2.0
0,0.0,80,0,"(0.00287, 0.00367]",1100.0,5,0,0,0,0.0
0,0.000222214,40,0,"(0.00367, 0.00468]",7000.0,5,0,1,0,0.0
0,0.09718538,73,0,"(0.00287, 0.00367]",3580.0,28,0,1,0,0.0
0,0.083212385,49,0,"(0.00214, 0.00287]",4014.0,3,0,1,0,2.0
0,0.160843302,60,0,"(0.00367, 0.00468]",5040.0,11,0,1,0,0.0
0,0.122611867,56,1,"(0.00287, 0.00367]",3400.0,6,0,0,0,0.0
0,0.178373626,44,0,"(0.00134, 0.00214]",6300.0,7,0,1,0,0.0
0,0.064193581,51,0,"(0.000309, 0.00134]",4855.0,3,0,0,0,1.0
0,0.690156553,42,0,"(0.00287, 0.00367]",9083.0,9,0,2,0,3.0
0,0.848903306,45,0,"(0.00367, 0.00468]",6834.0,14,0,2,0,0.0
0,0.9999999,41,0,"(0.00134, 0.00214]",10000.0,3,0,2,0,2.0
0,0.965909478,51,0,"(0.00468, 0.00649]",9700.0,18,0,0,0,2.0
0,0.234996972,49,0,"(0.00649, 0.04]",1500.0,14,0,2,0,0.0
0,0.319158806,41,1,"(0.00468, 0.00649]",4843.0,8,0,2,0,2.0
0,0.256339573,65,0,"(0.00287, 0.00367]",4856.0,12,0,1,0,1.0
0,0.054066617,44,1,"(0.00287, 0.00367]",11250.0,9,0,2,0,2.0
0,0.677586712,37,0,"(0.00649, 0.04]",800.0,3,0,1,0,2.0
0,0.234920181,34,0,"(0.00214, 0.00287]",6500.0,5,0,1,0,1.0
0,0.009525122,43,0,"(0.00649, 0.04]",12000.0,6,0,2,0,4.0
0,0.644903398,25,0,"(0.00468, 0.00649]",650.0,5,0,0,0,0.0
0,0.021554204,65,0,"(-0.001, 0.000309]",3950.0,7,0,0,0,0.0
0,0.03462622,72,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.07924588,28,0,"(0.00214, 0.00287]",1458.0,10,0,0,0,0.0
1,0.184675129,53,0,"(0.00649, 0.04]",4500.0,14,0,2,0,2.0
0,0.088845558,62,0,"(0.000309, 0.00134]",5394.0,5,0,0,0,0.0
0,0.004784001,35,0,"(0.00214, 0.00287]",5633.0,8,0,2,0,2.0
0,0.0,53,0,"(-0.001, 0.000309]",7704.0,4,0,0,0,1.0
0,0.004519853,66,0,"(0.00287, 0.00367]",7250.0,11,0,2,0,1.0
0,0.036676414,46,1,"(0.00214, 0.00287]",8682.0,5,0,2,0,2.0
0,0.081909841,38,1,"(0.00287, 0.00367]",4176.0,4,0,0,0,2.0
0,0.0,43,0,"(0.00214, 0.00287]",13800.0,6,0,1,0,2.0
0,0.490386094,60,2,"(0.00468, 0.00649]",3800.0,7,0,1,0,1.0
0,0.259877177,62,0,"(12.67, 3296.64]",,9,0,2,0,
0,0.077696983,61,0,"(0.00468, 0.00649]",4542.0,24,0,2,0,0.0
0,0.734928189,40,0,"(0.00649, 0.04]",3043.0,11,0,0,0,0.0
0,1.013266451,30,0,"(0.00468, 0.00649]",6000.0,20,0,2,0,1.0
0,0.007362368,46,0,"(0.00367, 0.00468]",12023.0,8,0,1,0,4.0
0,0.416150418,25,0,"(0.00649, 0.04]",820.0,6,0,0,0,0.0
0,0.099441375,37,0,"(0.00649, 0.04]",2136.0,11,0,5,0,0.0
1,0.197701607,55,1,"(0.00214, 0.00287]",10000.0,7,0,2,1,1.0
0,0.108536456,63,0,"(0.00214, 0.00287]",10300.0,9,0,2,0,0.0
0,0.0,47,0,"(0.00214, 0.00287]",11658.0,15,0,1,0,2.0
0,0.791120888,63,0,"(12.67, 3296.64]",,4,0,1,0,
0,0.024453554,60,0,"(0.00287, 0.00367]",4500.0,11,0,2,0,0.0
0,0.121746956,74,0,"(0.000309, 0.00134]",4816.0,7,0,0,0,0.0
1,1.149501661,49,1,"(0.00134, 0.00214]",5743.0,6,0,1,2,2.0
0,0.177223508,66,0,"(12.67, 3296.64]",,7,0,1,0,0.0
0,0.0,25,0,"(-0.001, 0.000309]",1280.0,1,0,0,0,1.0
0,0.356456696,45,0,"(0.00468, 0.00649]",10000.0,17,0,2,0,3.0
0,0.9999999,33,0,"(0.00367, 0.00468]",2312.0,6,0,1,0,3.0
1,0.16236752599999998,46,0,"(0.00287, 0.00367]",6334.0,3,0,2,0,0.0
0,0.005777617,88,0,"(-0.001, 0.000309]",12500.0,2,0,0,0,1.0
0,0.005878431999999999,57,0,"(0.00649, 0.04]",,4,0,0,0,
0,0.082179684,52,0,"(0.04, 12.67]",,10,0,2,0,
0,0.057882811,63,0,"(0.00367, 0.00468]",16466.0,19,0,5,0,1.0
0,0.005629926,73,0,"(-0.001, 0.000309]",5573.0,3,0,0,0,0.0
0,0.127728024,36,0,"(0.00134, 0.00214]",4000.0,4,0,0,0,0.0
0,0.0,51,2,"(-0.001, 0.000309]",12500.0,4,0,0,0,0.0
0,0.074389805,49,0,"(0.00134, 0.00214]",4924.0,8,0,0,0,2.0
0,0.139324889,35,0,"(0.00468, 0.00649]",2216.0,5,0,1,0,0.0
0,0.262028986,50,0,"(0.00287, 0.00367]",8310.0,9,0,1,0,3.0
0,0.5004995,54,1,"(0.00134, 0.00214]",4166.0,7,0,0,0,2.0
0,0.095084939,33,0,"(0.00287, 0.00367]",6333.0,8,0,1,0,0.0
0,0.035538929,52,0,"(-0.001, 0.000309]",8000.0,8,0,0,0,1.0
0,0.0054976190000000005,75,0,"(0.04, 12.67]",,7,0,0,0,0.0
0,0.197514608,45,0,"(0.00367, 0.00468]",3500.0,8,0,1,0,2.0
0,0.057525181,56,0,"(0.00367, 0.00468]",2400.0,4,0,1,0,0.0
0,0.737642153,44,0,"(0.00287, 0.00367]",19989.0,15,0,1,0,0.0
0,0.00119984,32,0,"(0.000309, 0.00134]",5450.0,4,0,0,0,1.0
0,0.275356998,48,0,"(12.67, 3296.64]",,9,0,4,0,0.0
0,0.480751925,66,0,"(0.000309, 0.00134]",1750.0,1,0,0,0,0.0
0,0.207682494,42,0,"(0.00367, 0.00468]",8400.0,10,0,2,0,0.0
0,0.01475941,68,0,"(0.00367, 0.00468]",4440.0,6,0,2,0,0.0
0,0.653549865,51,0,"(0.00367, 0.00468]",6666.0,8,0,1,0,4.0
0,0.0,28,0,"(0.04, 12.67]",160.0,5,0,1,0,0.0
0,0.029137996,63,0,"(0.000309, 0.00134]",6176.0,13,0,1,0,0.0
0,0.140761497,52,0,"(0.00287, 0.00367]",7060.0,4,0,1,0,2.0
0,0.5144124170000001,33,0,"(0.00468, 0.00649]",5625.0,10,0,2,0,0.0
0,0.0,51,2,"(0.00649, 0.04]",3400.0,10,0,2,0,1.0
0,0.103038998,79,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.8850169090000001,35,0,"(0.00649, 0.04]",3083.0,10,0,1,0,0.0
0,0.0008426730000000001,99,0,"(-0.001, 0.000309]",,4,0,0,0,
0,0.007219263,79,0,"(12.67, 3296.64]",,12,0,1,0,0.0
0,0.00506801,61,0,"(0.00649, 0.04]",800.0,11,0,1,0,0.0
0,0.044228868,65,0,"(0.000309, 0.00134]",1245.0,5,0,0,0,0.0
0,0.9999999,33,1,"(0.00214, 0.00287]",3100.0,3,0,0,0,0.0
0,0.235779277,51,0,"(0.00214, 0.00287]",10416.0,12,0,2,0,1.0
0,0.215582611,66,0,"(0.00468, 0.00649]",3000.0,10,0,1,0,0.0
0,0.08219863,43,0,"(0.000309, 0.00134]",30000.0,15,0,1,0,2.0
0,0.0,36,0,"(0.04, 12.67]",0.0,3,0,0,0,0.0
0,0.0,56,0,"(-0.001, 0.000309]",8645.0,1,0,0,0,0.0
0,0.0,62,0,"(12.67, 3296.64]",,6,0,1,0,0.0
0,0.340103099,60,0,"(-0.001, 0.000309]",5800.0,3,0,0,0,0.0
0,0.07253419,62,0,"(0.00214, 0.00287]",5000.0,9,0,0,0,1.0
0,0.243237193,39,0,"(0.00468, 0.00649]",3646.0,14,0,1,0,0.0
0,0.181475391,48,0,"(0.00367, 0.00468]",8508.0,7,0,2,0,3.0
0,0.058339184,56,0,"(0.00134, 0.00214]",13583.0,8,0,1,0,0.0
0,50.0,58,0,"(0.000309, 0.00134]",2367.0,6,0,0,0,0.0
0,0.027972028,26,0,"(0.000309, 0.00134]",3200.0,3,3,0,1,0.0
0,0.082252113,42,0,"(0.00468, 0.00649]",6500.0,9,0,2,0,2.0
0,0.00604057,49,0,"(0.00367, 0.00468]",3600.0,6,0,1,0,1.0
0,0.055742309,36,0,"(0.00214, 0.00287]",11458.0,11,0,2,0,0.0
0,0.172862128,50,2,"(0.00367, 0.00468]",8051.0,10,0,1,0,2.0
0,0.108037165,44,0,"(0.00367, 0.00468]",7108.0,7,0,2,0,0.0
0,0.085081719,64,0,"(0.000309, 0.00134]",11953.0,8,0,1,0,1.0
0,0.263394554,60,0,"(0.00367, 0.00468]",13332.0,20,0,1,0,1.0
0,0.3771613270000001,49,0,"(0.00367, 0.00468]",6250.0,15,0,1,0,1.0
0,0.012774628,58,0,"(12.67, 3296.64]",,9,0,3,0,0.0
0,0.221725359,26,0,"(0.000309, 0.00134]",3100.0,3,0,0,0,0.0
0,0.0,61,0,"(12.67, 3296.64]",,6,0,1,0,
0,0.015091299,67,0,"(12.67, 3296.64]",,6,0,1,0,0.0
0,0.021065402,63,1,"(0.00649, 0.04]",832.0,12,0,0,0,0.0
0,0.675047118,77,1,"(0.00367, 0.00468]",2085.0,13,0,0,0,0.0
